Metabolite,LibraryID,Precursor_Mass,Network_Number,RTConsensus
4372,NA,330.17,520,0.5921
4050,NA,234.08,NA,0.5927
2816,NA,415.24,2336,0.5928
3033,NA,696.33,2553,0.5943
5002,NA,458.24,NA,0.5944
3440,NA,267.17,75,0.596
4074,NA,323.09,563,0.5983
3930,NA,261.1,NA,0.5989
3020,NA,396.21,1082,0.599
3366,NA,183.06,568,0.5993
3213,NA,373.16,4193,0.5998
3464,NA,402.29,2952,0.5999
4209,NA,359.19,NA,0.6007
3127,NA,130.07,1501,0.6009
3354,NA,265.18,2147,0.6011
3595,NA,296.16,NA,0.6014
3575,NA,366.21,1015,0.6024
4224,NA,112.09,NA,0.6026
3280,NA,141.05,NA,0.6054
3624,NA,138.06,NA,0.6054
2836,NA,173.12,NA,0.6057
4084,NA,376.17,NA,0.6061
3532,NA,202.1,5605,0.6064
3450,NA,322.14,NA,0.6066
3828,NA,306.17,NA,0.6069
4404,NA,213.12,NA,0.6077
3528,NA,461.21,835,0.6089
3524,NA,139.04,3754,0.6094
3188,NA,417.18,2257,0.6103
6783,NA,395.2,1082,0.6108
3578,NA,468.2,835,0.6108
3632,NA,339.17,NA,0.6113
3964,NA,471.17,NA,0.6146
3605,NA,379.3,23,0.6146
3609,NA,533.33,NA,0.6146
4376,NA,180.14,1379,0.6151
3773,NA,300.19,4450,0.6162
3761,NA,186.98,934,0.6163
3683,NA,273.06,NA,0.6163
5391,NA,196.1,905,0.6165
3492,NA,248.15,4752,0.6177
3646,NA,413.19,739,0.6177
3554,NA,258.17,NA,0.6179
2120,NA,374.2,NA,0.6198
4117,NA,139,2471,0.62
3241,NA,443.2,NA,0.6203
3960,NA,439.14,101,0.6225
3142,NA,382.08,NA,0.6226
4320,NA,230.19,901,0.6226
4903,NA,236.09,840,0.6226
3200,NA,228.05,NA,0.6227
3543,NA,230.15,NA,0.6232
3689,NA,343.16,NA,0.6258
2984,NA,252.09,NA,0.626
3846,NA,373.21,NA,0.6263
3722,NA,337.14,NA,0.6267
2659,NA,271.2,NA,0.6274
3953,NA,298.15,NA,0.6283
4164,NA,340.18,NA,0.6288
4663,NA,190.11,NA,0.6289
3939,NA,282.09,NA,0.6293
3752,NA,151.04,168,0.63
3755,NA,154.99,1840,0.631
3570,NA,334.19,NA,0.632
3897,NA,488.31,330,0.6329
3731,NA,156.08,NA,0.6343
3807,NA,304.04,NA,0.6354
3885,NA,223.99,4495,0.6356
4468,NA,121.06,NA,0.6366
3893,NA,312.19,726,0.6373
4650,NA,194.12,669,0.6378
3969,NA,436.23,125,0.6392
3847,NA,339.08,NA,0.6408
2742,NA,260.11,NA,0.6421
3979,NA,576.31,NA,0.6422
4373,NA,446.72,NA,0.6442
3888,NA,255.94,353,0.6443
4292,NA,163.1,1510,0.6453
3539,NA,658.35,4779,0.6456
2774,NA,208.13,2755,0.6458
4548,NA,355.1,NA,0.6468
3843,NA,111.04,NA,0.6475
3848,NA,361.06,NA,0.6484
4105,NA,247.13,143,0.6486
2865,NA,157.05,1362,0.6494
3787,NA,302.16,4053,0.6508
3975,NA,212.18,418,0.6538
4775,NA,123.06,NA,0.6546
4043,NA,546.29,1334,0.6554
4748,NA,169.1,NA,0.6578
4345,NA,533.29,NA,0.6605
4011,NA,239.97,353,0.6605
4586,NA,166.11,NA,0.6614
4414,NA,368.23,NA,0.6614
3067,NA,155.11,988,0.6616
2898,NA,285.22,NA,0.6618
3980,NA,170.04,NA,0.662
3803,NA,293.06,3616,0.6626
4891,NA,116.07,NA,0.6637
3968,NA,173.08,469,0.6637
4560,NA,137.06,NA,0.6639
3138,NA,291.13,5826,0.6639
4819,NA,297.14,1166,0.665
4450,NA,152.07,NA,0.6654
3919,NA,399.18,835,0.666
3768,NA,273.19,137,0.6667
4421,NA,248.13,3,0.6669
3957,NA,192.03,NA,0.6676
3175,NA,312.13,284,0.6693
4220,NA,383.1,NA,0.6693
3933,NA,268.08,3698,0.6704
4319,NA,792.3,4536,0.6707
4639,NA,195.15,NA,0.6711
4227,NA,176.09,189,0.6715
4601,NA,226.11,NA,0.6727
4523,NA,288.66,NA,0.6728
4609,NA,193.1,NA,0.6738
4531,NA,128.95,1449,0.6743
4611,NA,158.12,NA,0.67490000000000006
5072,NA,246.15,3,0.6751
4116,NA,125.99,442,0.6759
4134,NA,417.85,353,0.6759
3050,NA,348.12,NA,0.6761
4365,NA,418.23,NA,0.6773
4395,NA,303.13,NA,0.6774
4624,NA,997.92,1524,0.6781
4538,NA,201,41,0.6784
5186,NA,346.2,NA,0.6787
4339,NA,238.09,NA,0.679
3866,NA,412.17,NA,0.68
2191,NA,144.98,3846,0.6815
4452,NA,354.15,1329,0.6819
4623,NA,286.68,NA,0.6824
4758,NA,1000.4,1524,0.6824
4469,NA,294.1,3616,0.6834
4329,NA,232.03,NA,0.6843
4498,NA,396.19,585,0.6847
4307,NA,257.19,NA,0.685
3944,NA,595.28,2553,0.6857
4710,NA,145.09,NA,0.6869
4805,NA,222.11,1535,0.6876
4058,NA,350.09,2218,0.6881
4080,NA,844.34,125,0.6892
4330,NA,259.11,NA,0.6894
3971,NA,432.17,NA,0.691
4495,NA,118.07,3821,0.6922
4009,NA,229.16,5581,0.6928
4630,NA,185.13,1548,0.6943
4592,NA,192.03,NA,0.6949
4288,NA,233.16,1331,0.6952
5594,NA,204.12,NA,0.6957
4193,NA,179.03,1819,0.6989
4246,NA,306.13,NA,0.6993
4294,NA,350.14,207,0.7004
4293,NA,607.78,NA,0.7006
3360,NA,232.15,1331,0.7009
4309,NA,317.15,NA,0.7024
4781,NA,447.18,NA,0.7024
5387,NA,292.2,NA,0.7028
4466,NA,191.12,NA,0.7052
3672,NA,385.16,NA,0.7056
4077,NA,392.1,NA,0.7061
4328,NA,325.21,2147,0.7061
3993,NA,406.18,1334,0.7064
4386,NA,449.15,284,0.7066
4449,NA,313.16,NA,0.7076
4453,NA,385.69,NA,0.7076
5776,NA,353.18,NA,0.7078
5155,NA,215.14,NA,0.708
4427,NA,273.11,1337,0.7086
5957,NA,218.1,NA,0.7086
4200,NA,444.25,4085,0.7107
4129,NA,298.88,NA,0.7113
3388,NA,275.14,NA,0.7119
3648,NA,225.07,3640,0.7132
4613,NA,334.11,284,0.7137
4145,NA,301.1,183,0.714
4852,NA,275.12,NA,0.714
4258,NA,102.06,NA,0.7142
4349,NA,377.18,191,0.7145
4152,NA,220.13,NA,0.7146
4602,NA,473.31,NA,0.7152
6165,NA,184.06,NA,0.7154
4541,NA,328.92,353,0.7165
5521,NA,391.21,1071,0.7167
5137,NA,308.16,NA,0.7178
4342,NA,370.11,499,0.7181
4313,NA,230.16,NA,0.7191
4813,NA,329.15,1548,0.7208
4647,NA,334.16,NA,0.7209
4987,NA,243.12,158,0.7235
4737,NA,185.04,NA,0.7245
4127,NA,271.92,353,0.7259
4537,NA,182.99,568,0.7261
3349,NA,382.17,2147,0.7267
4413,NA,420.15,3982,0.7268
5350,NA,179.07,1819,0.7271
4740,NA,301.12,NA,0.7272
4551,NA,145.12,NA,0.7272
4553,NA,208.19,NA,0.7272
3502,NA,319.14,3225,0.7289
6124,NA,179.12,NA,0.7306
3628,NA,342.21,NA,0.7333
4784,NA,373.14,424,0.7341
4397,NA,352.26,NA,0.7342
4492,NA,268.12,NA,0.7346
5362,NA,412.74,NA,0.7378
4090,NA,588.26,NA,0.7382
5041,NA,303.17,NA,0.7382
5253,NA,210.08,NA,0.7387
6847,NA,154.05,NA,0.7394
3622,NA,152.13,NA,0.7401
4841,NA,224.13,1535,0.7427
4693,NA,254.09,NA,0.7434
4671,NA,313.14,117,0.7441
6252,NA,187.14,3588,0.7448
4927,NA,166.05,554,0.7458
5016,NA,139.12,4300,0.7466
5652,NA,859.35,125,0.7484
5266,NA,127.04,NA,0.7488
4999,NA,361.11,1420,0.7503
5059,NA,305.9,353,0.7511
4525,NA,252.05,2918,0.7515
4729,NA,389.2,3866,0.7527
4980,NA,206.04,NA,0.7549
4842,NA,140.14,NA,0.7556
4494,NA,786.84,125,0.7558
4770,NA,892.43,125,0.7562
4847,NA,314.18,NA,0.7569
4799,NA,299.91,353,0.758
4549,NA,109.1,1463,0.758
4820,NA,151.12,NA,0.7583
5474,NA,158.08,1362,0.7588
4984,NA,211.16,NA,0.7588
4505,NA,344.09,NA,0.7591
4771,NA,428.16,NA,0.7595
5093,NA,416.15,NA,0.7608
5049,NA,278.22,NA,0.7611
5085,NA,180.09,1819,0.7621
4742,NA,214.11,NA,0.763
5104,NA,187.1,NA,0.764
4335,NA,238.16,75,0.7651
4723,NA,177.08,NA,0.7668
4843,NA,323.2,NA,0.7682
4120,NA,167.01,442,0.7684
4699,NA,300.1,150,0.7698
6075,NA,203.22,169,0.7705
4759,NA,437.28,NA,0.771
4543,NA,359.82,NA,0.7728
3925,NA,384.12,5787,0.7734
4491,NA,368.1,4192,0.7735
5042,NA,589.19,NA,0.7737
5215,NA,376.12,769,0.7742
5564,NA,275.16,NA,0.7744
4969,NA,929.03,1524,0.7743
6213,NA,290.17,1380,0.7749
6007,NA,155.07,1097,0.7756
4801,NA,393.17,1061,0.7765
4961,NA,181.07,568,0.7772
4274,NA,136.11,NA,0.7776
5486,NA,212.09,NA,0.778
5682,NA,216.09,2489,0.7781
5512,NA,356.15,NA,0.7794
5089,NA,264.14,1407,0.7801
5057,NA,276.9,353,0.7803
5166,NA,323.19,NA,0.7803
4991,NA,304.89,353,0.7814
4993,NA,404.82,2588,0.7814
4672,NA,166.06,NA,0.7824
5356,NA,309.63,NA,0.7824
5134,NA,419.14,4703,0.7827
4359,NA,304.15,4631,0.7832
4147,NA,285,NA,0.7838
5174,NA,310.13,NA,0.7838
4659,NA,185.12,NA,0.7852
4910,NA,405.12,NA,0.7854
4998,NA,204.09,5697,0.7862
5876,NA,298.13,NA,0.7862
4963,NA,364.14,NA,0.7862
5367,NA,539.21,125,0.7872
5688,NA,302.2,722,0.7873
5009,NA,102.09,NA,0.7885
5058,NA,282.91,NA,0.7889
4540,NA,318.79,NA,0.7903
4562,NA,330.15,NA,0.7915
5310,NA,276.07,NA,0.7916
5286,NA,232.12,600,0.7927
4894,NA,203.12,NA,0.7943
5539,NA,255.13,384,0.7951
4027,NA,340.11,NA,0.7954
4896,NA,182.05,3475,0.7964
4956,NA,266.11,NA,0.7966
5149,NA,674.59,NA,0.797
4634,NA,295.17,2821,0.7974
5312,NA,381.08,2739,0.7974
5588,NA,401.19,3746,0.7982
5784,NA,269.22,10,0.7983
4997,NA,524.28,826,0.8001
5783,NA,266.14,NA,0.8002
4992,NA,363.79,2588,0.8004
5530,NA,222.1,NA,0.8025
5159,NA,305.15,1548,0.803
4751,NA,352.22,NA,0.8031
5243,NA,529.22,NA,0.8042
4169,NA,295.18,1386,0.8048
4898,NA,206.08,3768,0.805
5331,NA,226.09,NA,0.8052
5306,NA,360.21,NA,0.8054
5552,NA,260.16,3,0.8057
5231,NA,269.1,NA,0.8073
5273,NA,231.11,600,0.8076
5045,NA,158.15,NA,0.8077
5143,NA,307.17,NA,0.8088
5003,NA,346.1,2635,0.8092
5798,NA,244.13,NA,0.8093
5581,NA,325.18,2147,0.8108
5584,NA,449.22,594,0.8108
6277,NA,220.12,NA,0.8109
5577,NA,540.76,125,0.8115
5364,NA,353.08,NA,0.8126
5635,NA,280.18,NA,0.8163
5504,NA,345.21,NA,0.8173
6222,NA,314.17,726,0.8174
5047,NA,320.16,NA,0.8176
5341,NA,244.05,NA,0.8192
5240,NA,265.15,NA,0.8198
5393,NA,255.08,384,0.8203
5182,NA,409.21,NA,0.8209
5499,NA,254.1,966,0.8215
5301,NA,198.08,382,0.8224
5698,NA,1141.09,NA,0.8231
4557,NA,171.06,NA,0.8242
5218,NA,236.11,NA,0.8243
6029,NA,188.09,2324,0.8251
5417,NA,277.18,2555,0.8252
5115,NA,338.17,2233,0.8253
5699,NA,298.14,143,0.8269
5547,NA,316.14,957,0.827
5236,NA,332.17,NA,0.8292
5102,NA,283.17,NA,0.8293
6191,NA,189.1,NA,0.8296
5815,NA,355.19,760,0.8315
5383,NA,293.04,NA,0.8316
5794,NA,199.06,NA,0.8318
5395,NA,194.08,NA,0.8332
5679,NA,257.1,NA,0.8336
5459,NA,532.29,1492,0.8337
5913,NA,173.09,645,0.834
3894,NA,455.12,NA,0.834
5653,NA,209.06,2199,0.8353
5917,NA,256.17,418,0.8356
5525,NA,278.07,NA,0.836
5600,NA,388.22,1334,0.8361
5509,NA,121.03,NA,0.8364
5263,NA,550.2,1736,0.8372
5200,NA,287.89,353,0.838
5428,NA,447.27,5475,0.8385
5686,NA,162.06,506,0.8394
5995,NA,233.15,NA,0.8397
4954,NA,205.1,3768,0.8417
4880,NA,188.07,927,0.8417
5483,NA,248.09,NA,0.8442
5357,NA,618.25,NA,0.8443
5151,NA,249.12,NA,0.8454
5442,NA,315.18,NA,0.8457
6472,NA,212.21,3856,0.8459
5123,NA,413.14,NA,0.8471
5668,NA,461.33,5597,0.8477
5370,NA,219.08,NA,0.8488
5048,NA,274.07,4285,0.8501
4440,NA,305.08,NA,0.8519
5733,NA,324.19,NA,0.8531
5937,NA,234.15,NA,0.8533
5639,NA,107.05,NA,0.8534
5748,NA,181.09,3475,0.8545
6107,NA,349.11,NA,0.8566
5261,NA,342.2,466,0.8572
5624,NA,227.21,NA,0.8576
5710,NA,682.29,125,0.8581
6390,NA,225.07,NA,0.8596
5901,NA,335.12,5555,0.8601
5469,NA,285.18,2357,0.8611
6139,NA,197.13,829,0.8617
6994,NA,195.11,NA,0.863
5565,NA,299.12,1237,0.8641
5804,NA,135.1,NA,0.8643
5583,NA,217.11,NA,0.8645
5234,NA,394.13,147,0.8648
4957,NA,427.21,309,0.8649
5305,NA,199.14,NA,0.8668
5514,NA,211.06,NA,0.8668
5961,NA,457.3,623,0.8669
6647,NA,670.31,NA,0.8671
7629,NA,237.16,75,0.869
6203,NA,308.15,1378,0.8698
5440,NA,199.1,382,0.8726
6772,NA,174.02,980,0.8726
4875,NA,142.16,NA,0.8732
6062,NA,366.17,NA,0.8738
5765,NA,488.26,1779,0.8747
5696,NA,539.21,1736,0.8749
6667,NA,248.1,1152,0.8754
6393,NA,253.15,NA,0.8754
5849,NA,558.19,NA,0.8771
6469,NA,176.09,41,0.8773
6768,NA,192.07,NA,0.8775
5120,NA,373.24,2516,0.8783
5420,NA,407.19,NA,0.8789
5513,NA,329.16,NA,0.8796
4877,NA,522.75,696,0.8808
6122,NA,232.08,NA,0.8811
6163,NA,264.12,5552,0.8812
4779,NA,360.17,6313,0.8835
5879,NA,115.08,NA,0.8836
5826,NA,339.16,NA,0.8855
6264,NA,290.14,NA,0.8861
6125,NA,281.1,1775,0.8868
5750,NA,270.1,NA,0.8869
6439,NA,417.2,NA,0.8878
6215,NA,244.08,NA,0.8883
6056,NA,326.13,NA,0.8888
5638,NA,567.3,NA,0.8895
5466,NA,225.12,NA,0.8898
6158,NA,375.19,NA,0.8909
5444,NA,400.08,362,0.8913
7391,NA,302.21,1215,0.8921
6370,NA,300.16,2357,0.8921
5627,NA,356.13,3746,0.8928
5216,NA,411.24,5593,0.8928
5633,NA,435.11,NA,0.8932
7192,NA,211.14,1753,0.8934
5405,NA,797.31,2180,0.8936
5732,NA,796.26,NA,0.8947
4786,NA,242.01,189,0.8966
6590,NA,139.09,NA,0.8966
6320,NA,258.17,722,0.8973
7001,NA,175.12,3958,0.8991
5334,NA,146.06,NA,0.8995
6042,NA,400.22,NA,0.8998
7046,NA,293.15,1733,0.9001
5993,NA,825.37,NA,0.9007
5835,NA,276.18,NA,0.9013
5972,NA,361.21,NA,0.9016
6314,NA,247.17,1144,0.9023
5874,NA,259.11,NA,0.9028
5916,NA,357.18,NA,0.9031
7471,NA,296.16,284,0.9062
5228,NA,308.2,5333,0.9062
5777,NA,482.13,NA,0.9075
6096,NA,233.13,NA,0.9085
5110,NA,355.15,760,0.9089
5556,NA,202.16,NA,0.909
6344,NA,298.15,1909,0.9094
6052,NA,100.97,NA,0.9106
6529,NA,220.13,NA,0.9108
5896,NA,143.11,2746,0.9111
6198,NA,844.34,125,0.9113
6632,NA,251.1,NA,0.9125
5358,NA,211.1,6157,0.9126
5660,NA,321.14,NA,0.9131
5889,NA,627.33,1447,0.9147
6267,NA,139.08,877,0.9151
6256,NA,471.91,NA,0.9152
6440,NA,152.07,168,0.9156
6205,NA,129.05,NA,0.9156
6364,NA,327.19,1589,0.9167
7484,NA,288.19,NA,0.9172
6513,NA,220.15,1202,0.9174
6425,NA,269.15,NA,0.9179
5933,NA,185.98,934,0.9195
6302,NA,348.18,4981,0.9207
6679,NA,196.12,829,0.9214
6657,NA,221.13,1202,0.9223
6490,NA,418.17,2660,0.9241
6396,NA,219.1,NA,0.9244
6101,NA,366.07,1120,0.9245
6645,NA,124.04,NA,0.9248
6521,NA,323.16,563,0.9252
6423,NA,408.2,NA,0.9254
6389,NA,482.21,NA,0.9261
5960,NA,307.1,NA,0.9265
5958,NA,461.2,292,0.9265
5786,NA,429.17,338,0.9267
6153,NA,154.09,NA,0.9269
6481,NA,387.19,2681,0.9278
6027,NA,478.27,3370,0.9278
6248,NA,503.25,3466,0.9293
6220,NA,156.1,2694,0.9298
5962,NA,335.18,NA,0.9301
6192,NA,556.16,NA,0.9312
6140,NA,533.33,739,0.9327
6195,NA,459.21,3421,0.9328
6794,NA,297.16,NA,0.9339
8498,NA,238.11,NA,0.9339
6187,NA,306.13,NA,0.9348
6422,NA,514.19,NA,0.935
5803,NA,169.05,NA,0.9352
7707,NA,406.24,NA,0.9356
6967,NA,352.02,NA,0.9359
6225,NA,250.14,NA,0.9377
6318,NA,412.15,75,0.9412
6233,NA,658.28,386,0.9437
5945,NA,484.27,NA,0.9444
6339,NA,158.12,NA,0.9458
6261,NA,372.72,NA,0.9482
6660,NA,234.95,NA,0.9499
5135,NA,251.14,NA,0.951
6691,NA,292.06,NA,0.9537
6292,NA,406.17,NA,0.9543
6242,NA,521.28,NA,0.9545
6500,NA,344.1,1042,0.9546
6291,NA,323.07,563,0.9557
6414,NA,213.06,NA,0.9563
7459,NA,355.16,2340,0.9568
6239,NA,350.22,623,0.9576
6436,NA,643.77,125,0.9577
6045,NA,415.19,5401,0.9585
6365,NA,341.14,NA,0.959
4908,NA,366.08,452,0.96
6372,NA,361.13,1042,0.9602
6547,NA,325.15,NA,0.9606
6238,NA,299.07,1909,0.961
6650,NA,213.09,1206,0.9612
6480,NA,787.74,NA,0.9613
6851,NA,171.11,NA,0.9618
6418,NA,284.21,7337,0.9622
6634,NA,259.14,3,0.9631
6406,NA,314.14,NA,0.9631
7823,NA,174.15,NA,0.9649
6771,NA,357.72,NA,0.9676
6445,NA,640.76,125,0.9688
6829,NA,166.09,NA,0.9719
6870,NA,336.12,NA,0.972
6677,NA,140.11,1125,0.9724
6857,NA,346.2,3900,0.9726
6484,NA,401.15,NA,0.9745
6386,NA,294.15,669,0.9754
6197,NA,508.28,3370,0.9759
6407,NA,268.17,75,0.976
6319,NA,682.35,1641,0.9761
5545,NA,174.06,NA,0.977
6565,NA,183.1,2975,0.9775
6171,NA,251.04,NA,0.9778
6855,NA,198.12,NA,0.9785
6676,NA,489.27,3466,0.979
6899,NA,368.12,5787,0.9801
6349,NA,326.17,NA,0.9803
6623,NA,343.2,63,0.9815
6813,NA,243.67,NA,0.9823
6458,NA,403.22,NA,0.9831
6159,NA,272.23,NA,0.9834
6627,NA,459.26,NA,0.9836
6611,NA,341.11,NA,0.9839
7520,NA,325.19,1386,0.9848
6498,NA,431.19,NA,0.9856
7038,NA,278.16,769,0.9873
6648,NA,786.84,125,0.9872
6603,NA,829.29,NA,0.9891
7452,NA,237.12,424,0.9893
6607,NA,172.05,NA,0.9894
6503,NA,273.12,3370,0.9895
7034,NA,309.19,NA,0.9896
6475,NA,371.68,NA,0.9911
6993,NA,219.11,2147,0.9918
6584,NA,617.36,NA,0.9925
6080,NA,683.93,5046,0.9935
6708,NA,315.16,1166,0.9958
7374,NA,446.23,NA,0.9962
6404,NA,251.18,NA,0.9962
6601,NA,256.12,4903,0.997
6816,NA,262.13,NA,0.9971
6698,NA,251.09,NA,0.9972
7196,NA,175.1,1749,0.9975
6515,NA,246.08,NA,0.9993
5871,NA,409.19,75,1.0023
6801,NA,529.24,75,1.0031
6620,NA,226.07,6318,1.0036
6906,NA,301.68,3168,1.0038
7047,NA,191.11,NA,1.0042
6750,NA,671.2,75,1.0046
6415,NA,267.17,75,1.0047
7556,NA,209.12,NA,1.0049
7759,NA,245.16,NA,1.0051
6763,NA,445.15,NA,1.0053
6427,NA,236.13,1291,1.006
7532,NA,243.08,1854,1.0068
6686,NA,295.09,NA,1.0073
6748,NA,494.16,NA,1.0081
7690,NA,305.13,3545,1.009
6703,NA,295.2,NA,1.0092
6668,NA,137.06,1619,1.0104
6643,NA,473.27,NA,1.0118
6310,NA,323.13,NA,1.0123
6120,NA,586.28,NA,1.0123
6889,NA,243.11,NA,1.0143
6762,NA,187.12,927,1.0162
6809,NA,294.06,NA,1.0168
6150,NA,363.21,NA,1.0172
6397,NA,289.15,NA,1.0175
6522,NA,207.1,NA,1.0185
7101,NA,676.78,3550,1.0194
6901,NA,351.7,2730,1.0197
6862,NA,273.07,NA,1.0199
7504,NA,255.13,NA,1.0203
7426,NA,275.12,NA,1.0206
6353,NA,433.21,75,1.0218
6538,NA,242.07,75,1.022
6796,NA,655.34,NA,1.0233
7011,NA,307.14,1166,1.0237
6684,NA,296.14,4884,1.025
6028,NA,435.26,5597,1.0252
7074,NA,204.09,5697,1.0253
7176,NA,309.18,3956,1.0255
6721,NA,363.79,2588,1.0257
7028,NA,393.17,NA,1.026
6704,NA,623.34,2890,1.0273
6531,NA,201.11,NA,1.0281
6812,NA,453.28,512,1.0286
7121,NA,559.89,NA,1.0287
6689,NA,188.13,1407,1.0294
6978,NA,272.16,418,1.0295
6694,NA,175.13,2141,1.0298
6895,NA,346.17,592,1.0298
7331,NA,208.08,NA,1.0307
7676,NA,410.2,NA,1.0313
7104,NA,375.68,3917,1.0313
6485,NA,203.05,NA,1.0317
6324,NA,421.2,75,1.0328
6933,NA,302.07,NA,1.0331
7008,NA,209.09,3896,1.0332
6597,NA,414.1,362,1.034
7116,NA,334.14,NA,1.0345
5194,NA,347.13,1260,1.0345
6558,NA,1164.46,1524,1.0347
5719,NA,257.1,NA,1.036
7741,NA,283.13,NA,1.0371
6696,NA,289.12,NA,1.0374
6671,NA,161.11,NA,1.0379
8575,NA,174.11,NA,1.0389
4835,NA,346.11,3900,1.0397
6745,NA,543.28,NA,1.0402
7052,NA,142.09,619,1.041
7236,NA,292.12,NA,1.0416
6541,NA,771.3,1524,1.0421
6938,NA,381.19,4494,1.0424
6848,NA,641.19,75,1.0432
6784,NA,776.64,1524,1.0444
6959,NA,324.15,NA,1.0452
6037,NA,114.09,NA,1.0478
7323,NA,254.1,966,1.0479
6755,NA,141.09,1125,1.0484
6781,NA,317.25,NA,1.0485
8276,NA,127.04,NA,1.0515
6957,NA,488.32,526,1.0527
6854,NA,396.16,75,1.0529
5695,NA,544.16,NA,1.0538
6868,NA,656.32,NA,1.054
7296,NA,300.14,NA,1.0542
6212,NA,429.19,1082,1.0549
5984,NA,304.18,3545,1.0551
6700,NA,332.18,3579,1.0554
6850,NA,383.1,NA,1.0572
8127,NA,300.19,2659,1.0589
7199,NA,230.13,NA,1.0594
7204,NA,387.1,NA,1.0601
6962,NA,509.7,125,1.0602
7076,NA,612.24,147,1.0611
7063,NA,267.02,NA,1.0614
6948,NA,565.2,75,1.0615
6240,NA,458.26,4085,1.0618
6335,NA,456.74,NA,1.0621
7085,NA,512.26,NA,1.0633
7014,NA,446.24,NA,1.0634
6884,NA,263.14,1746,1.0647
6991,NA,277.19,378,1.065
6955,NA,629.24,6173,1.0655
6519,NA,330.2,5210,1.0656
7603,NA,352.22,378,1.0658
7137,NA,254.2,NA,1.0665
6725,NA,338.22,2216,1.0676
8335,NA,249.06,NA,1.0678
7020,NA,290.15,NA,1.0687
7623,NA,385.12,4434,1.0707
7128,NA,292.08,44,1.0709
6774,NA,304.1,NA,1.0709
7157,NA,312.17,NA,1.0714
7188,NA,317.12,739,1.0715
7231,NA,354.08,2118,1.0728
7208,NA,397.11,NA,1.0739
7415,NA,320.16,NA,1.074
7326,NA,232.12,NA,1.0741
7202,NA,195.03,NA,1.0744
7230,NA,434.12,NA,1.0754
7389,NA,246.13,NA,1.0764
7252,NA,561.17,75,1.0792
8452,NA,418.23,2461,1.0808
7228,NA,669.77,NA,1.0811
7155,NA,389.2,3866,1.0841
7456,NA,278.07,NA,1.0846
7810,NA,331.2,NA,1.085
7099,NA,196.1,1548,1.0854
6905,NA,380.22,3093,1.0856
6793,NA,464.18,836,1.0861
7007,NA,305.9,NA,1.0875
7469,NA,299.12,1237,1.0886
7334,NA,410.23,NA,1.0896
8112,NA,239.09,NA,1.0908
7189,NA,542.18,NA,1.092
5859,NA,209.06,NA,1.0925
7467,NA,198.08,3309,1.093
7277,NA,235.06,NA,1.0932
5842,NA,314.21,NA,1.0936
6612,NA,338.14,NA,1.0947
7312,NA,213.08,NA,1.095
7271,NA,446.26,NA,1.0958
7481,NA,249.09,NA,1.0962
7807,NA,327.15,NA,1.0963
7510,NA,199.14,NA,1.0981
7407,NA,614.26,NA,1.1002
7628,NA,234.12,NA,1.1009
8201,NA,280.17,683,1.1013
7009,NA,475.21,292,1.1022
8803,NA,376.17,4981,1.1031
7259,NA,182.08,NA,1.1034
7377,NA,154.09,NA,1.1039
7659,NA,331.19,5210,1.1054
7796,NA,358.2,4450,1.1058
6950,NA,190.11,NA,1.1085
7678,NA,296.16,138,1.109
7539,NA,270.1,NA,1.1091
7834,NA,248.11,NA,1.1092
6940,NA,1053.92,2184,1.1092
7387,NA,776.29,NA,1.1095
7302,NA,339.07,84,1.1096
7544,NA,181.07,568,1.1108
7736,NA,336.19,NA,1.1112
7262,NA,195.06,657,1.1112
7035,NA,178.05,NA,1.1118
7336,NA,496.16,NA,1.1129
7843,NA,347.19,143,1.1146
7501,NA,218.97,NA,1.1152
7437,NA,171.07,NA,1.1153
8200,NA,294.13,NA,1.1163
7283,NA,558.2,NA,1.1165
7522,NA,461.33,5597,1.1166
7586,NA,242.01,NA,1.1168
7179,NA,431.21,NA,1.1172
6546,NA,365.18,585,1.1181
7127,NA,246.17,NA,1.1187
7079,NA,204.06,NA,1.1191
8663,NA,272.2,4644,1.1195
7359,NA,357.08,NA,1.1207
7442,NA,628.26,NA,1.1208
7347,NA,789.17,822,1.1211
7346,NA,262.15,143,1.1213
7584,NA,391.21,NA,1.1214
7658,NA,174.1,NA,1.1216
7578,NA,203.09,927,1.1229
7896,NA,346.22,NA,1.1241
6673,NA,362.19,4981,1.1247
8021,NA,338.17,2859,1.1248
6499,NA,446.72,125,1.1248
7375,NA,343.19,1913,1.1249
8872,NA,231.17,189,1.1253
7149,NA,216.17,NA,1.127
7672,NA,216.12,2489,1.1276
8065,NA,463.11,1666,1.1277
8208,NA,192.07,4224,1.1282
7394,NA,278.12,NA,1.1283
7310,NA,138.06,NA,1.1286
6548,NA,378.14,NA,1.1294
7369,NA,371.13,20,1.1303
7700,NA,614.39,2683,1.133
8137,NA,146.17,NA,1.1331
7686,NA,381.21,NA,1.1332
7436,NA,351.1,NA,1.1336
8204,NA,150.06,168,1.1339
7870,NA,281.1,1775,1.1341
7286,NA,379.06,NA,1.1342
8284,NA,308.2,5333,1.1372
7414,NA,307.11,20,1.1377
7645,NA,363.17,NA,1.138
9378,NA,237.09,NA,1.1395
7991,NA,193.07,NA,1.14
7994,NA,215.05,NA,1.1419
8497,NA,229.16,143,1.1422
7695,NA,265.12,NA,1.1425
7626,NA,242.15,1854,1.1428
